,Date,OpenPrice_TATApower,HighPrice_TATApower,LowPrice_TATApower,ClosePrice_TATApower,WAP_TATApower,NShares_TATApower,OpenPrice_JSWenergy,HighPrice_JSWenergy,LowPrice_JSWenergy,ClosePrice_JSWenergy,WAP_JSWenergy,NShares_JSWenergy,OpenPrice_BOROSILre,HighPrice_BOROSILre,LowPrice_BOROSILre,ClosePrice_BOROSILre,WAP_BOROSILre,NShares_BOROSILre,OpenPrice_PowerGridCorp,HighPrice_PowerGridCorp,LowPrice_PowerGridCorp,ClosePrice_PowerGridCorp,WAP_PowerGridCorp,NShares_PowerGridCorp
727,6-November-2019,59.4,59.4,57.95,58.95,58.59924413777306,349270,72.15,77.0,72.0,74.3,74.36936317927857,586523,168.8,173.4,168.8,171.6,171.13493681206683,9812,195.45,196.5,194.75,195.1,195.7742916331456,2486000
728,5-November-2019,60.0,60.15,58.45,58.65,59.099676474426175,444478,73.5,74.7,72.45,73.3,73.83555033550935,109833,174.4,175.05,167.15,168.45,170.26565721649484,15520,194.7,196.5,194.0,195.45,195.7739039631504,1938256
729,4-November-2019,59.85,60.8,59.25,59.6,59.91020419214717,517062,73.3,76.8,72.55,73.6,75.13671888254254,265245,175.75,178.85,173.3,174.4,175.03713845627246,23372,197.15,198.65,194.3,194.7,196.30004798505203,2121494
730,1-November-2019,59.45,60.25,59.15,59.55,59.689046490598216,408061,68.2,71.9,68.2,70.2,70.259439206563,204175,176.1,182.0,176.1,178.85,179.0071942446043,12927,198.15,198.7,196.9,197.3,197.33769298439,934402
731,31-October-2019,58.8,59.7,58.4,59.3,59.09291583079773,416732,68.05,69.75,68.0,68.05,68.85625940843809,49158,170.3,176.0,165.65,175.45,173.6815747015166,15495,200.95,200.95,197.9,198.25,199.42257590417108,896097
732,30-October-2019,58.8,58.95,58.3,58.55,58.62856778171607,305547,67.75,68.3,66.0,68.0,67.11841800046393,51732,170.55,178.0,169.75,170.35,172.21457203489743,4241,203.15,203.3,199.5,199.9,200.29565327245328,110819
733,29-October-2019,58.85,59.25,58.0,58.4,58.62341277286223,1988137,66.5,68.75,66.25,66.85,67.1256801399145,20584,170.85,173.0,170.25,171.05,171.50705194358443,2907,202.45,202.65,199.65,201.15,201.130327879926,74021
734,27-October-2019,58.75,58.75,58.0,58.3,58.368507669014555,45573,68.15,68.15,66.5,66.6,66.92270335896399,2471,171.35,172.95,170.0,171.8,171.0613614573346,2086,203.15,204.5,201.85,202.45,202.79012948937208,8186
735,25-October-2019,59.25,59.3,57.3,57.65,58.05108900242001,371900,67.4,68.2,66.5,66.75,67.19071497897122,37092,172.05,174.0,170.25,170.9,171.98894062863795,5154,204.35,204.65,201.5,203.05,202.75701581805305,63535
736,24-October-2019,61.9,61.9,58.55,59.1,59.48294207697875,780605,68.0,68.2,66.7,68.0,67.64762357176788,39997,175.0,176.5,171.85,172.45,174.44396177237184,8057,206.8,207.05,203.55,204.05,204.59070703215085,125751
737,23-October-2019,59.6,62.2,59.25,61.15,61.26444154764249,1599465,67.05,68.35,66.15,67.9,67.49321055095989,102512,175.5,177.7,173.9,174.75,175.53489077669903,6592,204.15,206.95,202.5,206.25,204.8125922165284,126062
738,22-October-2019,59.85,60.7,58.9,59.25,60.069138012045926,1359961,69.25,69.25,66.6,67.35,67.77935861956698,30715,173.0,178.4,173.0,174.6,175.38944851076164,13799,202.0,207.35,201.6,204.95,204.73824381213984,133972
739,18-October-2019,60.0,60.5,59.25,60.05,60.01604702004212,1020501,66.5,68.85,66.5,68.55,67.63845047759251,58418,168.6,175.5,167.0,172.65,172.7632647443397,29062,197.0,203.0,197.0,202.55,201.08048638785007,122207
740,17-October-2019,58.2,60.15,57.6,59.8,58.353490668114965,950076,64.45,66.5,63.35,66.3,65.50216444571936,76694,165.0,177.55,156.35,164.8,169.00066830737896,94268,199.9,199.9,196.55,197.7,197.61879800073143,41015
741,16-October-2019,59.5,59.9,57.85,58.05,58.45300342676089,932951,63.3,65.2,63.0,64.65,64.32525041027672,35342,157.0,158.7,155.5,156.7,157.14285714285714,8449,199.5,200.7,196.55,198.7,199.87491585459676,499136
742,15-October-2019,59.8,60.3,59.15,59.7,59.70269307249342,435005,60.0,64.0,59.95,63.05,62.65335971780091,139476,156.05,158.9,155.3,157.25,157.60294363605954,11958,198.8,201.95,198.45,201.35,200.72865519685544,93114
743,14-October-2019,60.95,61.4,59.6,59.8,60.44114817440956,640286,60.8,60.8,59.7,59.85,60.08540338802317,41263,157.85,160.0,155.25,157.5,157.97012022630835,5656,201.0,202.4,197.85,198.45,199.6539669788992,69713
744,11-October-2019,61.7,61.95,60.75,61.05,61.264458722848815,543945,61.65,61.9,60.4,61.05,61.07452093683464,23953,156.35,159.15,154.35,155.25,156.87987890582764,9249,199.9,204.15,199.0,201.0,201.89012049854327,174027
745,10-October-2019,61.75,62.2,60.5,61.5,61.41763218582423,2375406,61.8,62.1,57.75,61.25,60.9199945232988,21911,157.3,158.7,153.35,154.8,156.40014338385907,9764,197.5,199.6,196.55,199.15,198.00927959277905,88797
746,9-October-2019,59.0,61.9,58.05,61.45,59.30381592387777,2384796,61.95,63.4,60.0,61.55,61.84559093034719,79121,162.0,165.5,155.5,158.1,158.94600751794053,17558,197.85,198.9,195.5,197.45,197.1205250719807,96901
747,7-October-2019,58.65,59.0,56.75,58.3,57.93507580203538,3077358,59.0,60.6,57.8,60.1,59.27704644399704,58113,164.2,168.9,162.3,162.85,164.90509106868552,9114,195.3,197.35,194.55,196.4,196.1019408193508,83676
748,4-October-2019,59.85,59.85,57.8,58.05,58.89248515960241,403628,61.45,62.1,58.6,59.35,60.038396839057974,51124,172.7,173.0,164.3,165.8,168.71331444759207,8825,199.0,199.6,195.85,196.65,197.41043734567,102459
749,3-October-2019,59.45,59.7,58.7,59.35,59.23346493258849,729994,63.45,63.45,60.75,61.3,61.76940662994908,38492,171.35,176.9,165.95,170.7,171.62265193370163,12670,195.45,200.0,194.7,199.05,197.77150246208905,76561
750,1-October-2019,62.95,62.95,58.8,59.4,60.11681138140347,1432934,65.95,65.95,62.2,62.75,63.33702446298823,31517,177.8,179.1,165.35,170.5,172.92375345769204,14099,199.8,202.55,196.0,196.65,198.5902074230566,83308
751,30-September-2019,62.2,62.9,61.05,62.5,61.9708389360156,1462841,65.1,65.4,64.05,65.05,64.89377664808134,24392,180.0,183.4,175.25,177.45,179.51970992934176,16134,198.8,199.9,195.8,198.95,197.59820750417745,125077
752,27-September-2019,63.7,63.9,61.95,62.1,62.90342052028853,705916,63.3,65.35,62.95,65.15,64.25976029756164,72590,179.5,181.65,174.7,176.2,178.38842788171394,13256,196.25,199.75,196.05,198.1,198.046279820204,334379
753,26-September-2019,64.0,64.2,62.8,63.7,63.512839115741166,1128855,64.0,64.4,63.0,63.4,63.47824320286824,83675,176.6,185.0,176.6,179.15,181.36021301834884,39621,200.8,201.4,197.15,199.2,198.73263578378408,354479
754,25-September-2019,65.7,66.45,62.9,63.65,63.91621337298192,1425860,65.0,65.65,63.4,63.65,64.15028596812705,72036,184.0,186.0,172.0,176.85,179.27122671317713,39561,193.05,203.35,193.0,198.75,199.0345377207749,1262938
755,24-September-2019,67.95,67.95,65.4,66.25,66.56147557332316,927531,65.75,66.2,64.7,64.9,65.20379930263097,44166,175.0,186.0,172.4,180.65,179.7706926584855,51093,188.4,191.8,185.05,190.4,187.77366072914927,300350
756,23-September-2019,68.0,68.8,65.75,67.25,66.90264722081396,1187434,67.35,67.35,65.5,65.8,65.99155379378931,71393,175.5,179.4,172.0,174.5,175.27895266868077,25818,197.9,198.0,187.5,188.35,191.60683665710167,458967
757,20-September-2019,65.1,68.45,64.1,67.0,66.77700521240479,2488103,64.05,66.8,63.8,65.2,65.51126513261251,54105,172.65,177.55,165.75,172.8,172.27239981990093,24431,199.2,208.8,195.55,196.35,201.50996314048027,487798
758,19-September-2019,64.2,65.1,63.65,64.65,64.22250615244238,9841620,64.85,64.85,63.8,63.95,64.06043919591322,15073,175.45,175.85,170.0,171.35,173.08097957906267,25562,201.0,202.45,199.2,201.15,200.59558179902967,67403
759,18-September-2019,64.8,64.8,63.1,64.05,63.87578764064289,1730802,65.45,65.6,64.15,64.45,64.46459471570638,232084,172.2,180.8,172.05,175.95,177.12826912943396,36057,198.6,203.0,198.5,202.1,200.98944935865256,115538
760,17-September-2019,64.25,64.55,63.45,63.95,63.93740505771592,1668777,66.8,67.3,64.8,65.2,65.89326670510603,31218,172.65,184.15,169.1,171.15,178.03328569452768,43382,202.95,202.95,199.6,200.4,201.1156106907414,61586
761,16-September-2019,63.95,64.5,63.2,64.35,63.74175752202645,1580259,66.55,67.2,66.15,66.9,66.7980430381645,26674,167.0,178.0,164.45,171.0,172.0075943505441,21595,202.4,203.95,200.85,202.05,202.36442772586344,92246
762,13-September-2019,64.5,64.65,62.5,64.3,63.767677002241086,2712960,66.15,67.3,66.0,66.85,66.60007163608866,25127,172.8,173.0,165.75,167.6,168.6005313289704,15433,200.0,203.0,199.0,202.65,201.12154382178548,174217
763,12-September-2019,61.75,65.05,61.7,64.0,63.90233142461815,13662419,67.5,68.3,65.95,66.05,66.89425414759725,55936,177.9,181.8,170.6,172.1,177.210774507002,34990,201.4,201.65,197.8,199.45,200.00897726976171,114957
764,11-September-2019,59.0,61.65,58.8,61.2,60.68974290819888,624524,66.75,67.85,66.6,67.0,67.17798866992689,41306,171.0,187.0,171.0,177.05,180.74458427636975,80414,203.0,203.9,200.0,201.2,201.74490410815343,76336
765,9-September-2019,58.5,61.7,57.85,60.3,58.8934269695277,1093879,65.45,66.5,65.3,66.2,66.26904945251019,53243,154.8,173.9,154.8,171.75,165.43379184075863,106505,202.0,204.7,202.0,202.8,203.43215520354985,96905
766,6-September-2019,55.4,59.35,55.25,58.0,57.67890124449601,1820496,66.25,66.85,65.05,65.45,65.91049847484459,25899,134.3,160.5,134.3,154.35,152.24616525452822,72821,201.5,204.25,201.0,203.5,202.5660595026016,127423
767,5-September-2019,54.0,55.7,53.9,55.3,54.87149771980224,521446,66.85,67.0,66.2,66.25,66.59309873590708,14635,133.05,137.35,132.5,134.85,135.23219637505352,21021,198.85,203.2,197.4,199.35,200.23979699154847,185411
768,4-September-2019,54.9,54.9,53.0,54.15,53.88886689405937,788064,66.45,67.45,66.0,66.25,66.43854542632049,25767,130.0,134.2,130.0,131.0,131.58969018484768,3841,197.0,198.9,195.5,196.85,197.03027232425583,118425
769,3-September-2019,55.35,57.0,53.7,53.85,54.588706082754896,603493,66.7,68.0,66.7,66.9,67.17201880301857,55523,131.75,134.0,129.8,131.05,131.86317757009343,10700,200.65,202.45,196.05,196.9,198.87269428485033,138894
770,30-August-2019,55.6,57.0,55.0,56.75,55.80339755307769,619799,67.25,68.05,66.45,66.8,67.1088911626905,18569,134.8,135.0,131.75,132.55,132.7179054054054,2960,206.0,207.0,194.1,200.55,199.95985507896623,356608
771,29-August-2019,55.4,56.0,54.5,55.6,55.32428732220079,607708,67.1,67.9,66.6,67.2,67.1559281148233,41455,136.75,137.75,130.7,132.15,135.10173100064796,10803,205.9,206.9,203.7,204.9,205.84893237255483,1102023
772,28-August-2019,55.3,55.8,53.8,55.35,54.93866202115148,454058,68.85,69.0,66.5,67.2,67.47786600496278,20150,134.9,138.6,134.9,136.6,137.19855205575664,18509,207.05,211.2,204.4,205.7,207.9390456130244,333282
773,27-August-2019,56.0,56.8,55.15,55.35,56.085804823684,1002263,68.4,69.3,67.65,67.95,68.40384615384615,39988,122.55,138.15,122.55,135.35,133.74850962923563,45123,202.15,209.25,202.15,206.55,206.8693368679237,1665068
774,26-August-2019,55.0,56.4,53.9,55.95,55.16642725264405,937010,68.45,68.9,66.9,67.6,67.8303451246433,18573,120.8,124.5,119.65,122.3,122.02353441984918,32888,203.55,203.55,199.15,202.95,200.80657908269595,184737
775,23-August-2019,53.45,55.8,52.4,54.45,54.33015884674559,1279787,68.9,70.4,66.5,67.7,68.45504534742555,70015,114.5,120.35,112.55,119.3,117.02475663982695,8321,202.8,204.45,200.8,201.4,202.23035672503525,158133
776,22-August-2019,51.1,55.7,50.7,53.45,53.75861713692917,1125896,67.6,67.8,66.7,67.1,67.08912548834414,23293,128.9,128.9,112.85,114.4,119.78400300290498,61274,204.0,205.55,200.85,202.8,203.12860053835124,79502
777,21-August-2019,55.7,55.95,50.4,51.1,53.01750075718434,1122580,68.8,69.6,66.95,67.3,68.67867442783437,75590,130.0,131.55,121.3,123.75,126.54927260764676,27358,206.0,207.4,204.4,204.8,205.65595289466725,71839
778,20-August-2019,57.2,57.2,54.1,55.95,55.34135051994973,659583,69.95,70.1,68.25,69.25,69.09509557829696,31074,128.85,131.8,127.7,129.55,130.08005822416303,17862,207.0,210.9,205.8,206.05,207.84165393886977,163029
779,19-August-2019,56.8,58.05,56.1,57.25,57.174778674396734,408448,68.2,70.35,67.65,70.0,69.14100129250086,75822,126.45,132.3,126.4,129.5,129.2843252414513,15324,209.9,209.95,206.2,207.0,207.56146615171608,123507
780,16-August-2019,55.5,56.35,54.05,56.1,55.15851237578844,363694,67.5,68.1,67.0,67.95,67.59373894587902,11308,125.0,131.25,123.25,127.65,127.3235140544774,22982,204.75,213.3,202.4,211.25,207.7303267721423,144994
781,14-August-2019,56.1,56.4,54.7,55.5,55.313287077124066,526632,68.05,68.05,66.9,67.25,67.19695102173208,30830,127.5,127.5,122.35,124.05,124.15342840007996,30014,202.0,206.1,197.85,205.4,202.0919830564996,140939
782,13-August-2019,58.3,58.3,55.4,55.8,56.53091240441642,638708,69.8,69.95,67.55,68.05,69.1382179008046,816913,130.05,130.05,124.1,128.2,127.01595564870529,29582,201.0,205.4,196.85,202.0,201.5632513612584,140495
783,9-August-2019,58.85,59.7,56.8,57.55,58.1691922362915,589306,70.75,70.9,69.25,69.55,69.59887032242881,21245,129.95,134.25,127.2,130.8,131.61360424028268,11320,203.65,208.6,201.1,202.05,204.08811245928104,313429
784,8-August-2019,59.25,59.6,57.2,57.8,58.20909437987856,1170811,69.9,70.45,69.0,70.1,69.82322335549408,24217,129.2,131.75,126.2,128.7,128.18199817240327,6566,199.0,205.05,197.05,202.8,200.56737849779088,111356
785,7-August-2019,59.3,60.25,58.7,59.05,59.48197206491454,386539,68.0,70.8,68.0,70.15,69.86535194737004,64754,133.95,136.55,129.0,129.55,132.68671430461825,15114,200.25,200.75,197.1,198.7,198.91260254004683,128974
786,6-August-2019,57.95,59.95,57.95,59.3,59.240385336232094,240102,66.55,68.7,66.1,67.7,67.97995471072272,62708,129.8,133.85,127.25,131.25,130.93652462645267,18070,200.9,202.4,196.35,198.1,198.85526828081277,164380
787,5-August-2019,58.75,59.0,57.35,57.95,58.12993923045073,403327,66.0,67.8,66.0,67.35,66.78094402364678,21652,130.15,132.0,124.25,128.6,129.1662980743298,18539,210.4,210.4,196.85,201.15,201.06847166921895,326500
788,2-August-2019,59.35,60.35,57.7,59.2,59.23512559614216,827613,66.75,68.05,66.45,67.1,66.95152482051911,16297,128.55,134.7,124.15,130.0,127.72431822456272,26585,213.1,213.9,208.6,210.45,210.9993913081494,297359
789,1-August-2019,60.5,60.85,58.55,59.9,59.56380339727525,629269,69.15,69.35,65.9,67.3,67.02927892851581,44947,132.0,132.3,128.3,129.8,130.54590811896583,15433,212.0,216.2,210.5,214.05,214.67978928310797,250763
790,31-July-2019,58.5,60.8,57.9,60.55,59.47256227341831,427550,68.15,68.65,67.0,68.05,67.99540936338114,26358,134.0,134.0,127.5,131.4,130.2297778076123,14897,208.0,213.9,206.2,211.0,210.42523889825745,181458
791,30-July-2019,62.0,62.05,58.4,58.9,59.83387286833398,530395,68.7,69.5,68.7,68.9,68.92478995024064,24518,141.95,143.6,131.25,132.4,137.93214954793515,12277,207.1,209.75,206.85,208.35,208.0678493367093,554508
792,29-July-2019,62.3,63.25,61.1,61.4,62.06976139743474,407833,67.55,72.45,67.55,69.4,68.91443154523618,19984,143.45,145.0,140.1,142.3,141.88282968623363,8637,211.05,212.35,207.05,207.85,210.94372652685377,483265
793,26-July-2019,61.35,63.1,61.0,62.3,62.15615217646041,358426,67.35,69.0,67.35,67.85,68.19759203720608,23007,138.0,147.3,136.85,143.45,142.23811358310058,31149,212.6,213.9,210.25,211.1,211.33471341700087,262786
794,25-July-2019,63.65,64.3,61.3,61.55,62.70846124845155,501309,69.9,70.65,68.1,68.45,69.24834336433825,16449,142.0,143.65,137.45,139.95,140.59488847111427,19681,210.5,214.25,210.25,212.8,212.48795279326384,1325743
795,24-July-2019,65.7,66.75,62.95,63.75,63.53991410287578,4134015,70.85,70.95,68.65,69.7,69.57085531485015,35636,148.1,151.1,139.95,140.8,142.39034600598035,11705,210.3,213.05,208.6,209.75,210.5130145407764,210649
796,23-July-2019,67.25,67.95,66.05,66.25,66.88972528325314,244834,70.5,71.5,69.8,70.6,70.39098894204376,25502,144.85,153.8,142.75,148.05,148.58705492556817,42858,204.2,211.0,204.15,210.4,208.68924752171105,625028
797,22-July-2019,66.8,67.3,65.5,67.05,66.51798247412304,268289,72.35,72.85,70.45,70.75,71.93587424114502,49746,145.2,146.25,138.75,142.15,141.31797287543213,26323,203.6,207.15,202.8,204.0,206.01069613298117,344891
798,19-July-2019,66.05,67.25,65.2,66.45,66.22434999781598,389191,72.4,73.5,70.7,71.85,71.579072051186,98777,153.95,154.5,143.05,145.15,145.87209751254755,18131,205.95,207.55,202.95,205.9,205.8077419514596,323071
799,18-July-2019,70.0,70.0,66.1,66.35,67.82176159380687,354974,71.9,72.15,70.85,71.6,71.51591206608586,44306,157.0,157.2,152.45,152.85,154.47226928724726,8853,207.15,208.25,205.0,205.35,206.78954474791604,298472
800,17-July-2019,68.35,69.65,67.95,69.0,68.89226454097773,342979,70.75,72.3,70.3,71.9,71.43607965060329,27018,162.65,162.65,156.2,157.05,160.0459928938018,5066,209.0,210.5,206.6,207.5,207.51992426502716,707203
801,16-July-2019,68.75,69.4,67.7,67.95,68.56518276477227,219736,69.1,71.75,68.7,71.15,70.60250865051903,62424,155.9,159.85,152.05,158.4,155.97894617047913,8787,204.3,209.25,204.25,209.0,206.4385844569876,153072
802,15-July-2019,68.35,69.15,67.05,68.6,67.965380642478,293333,69.4,69.8,68.45,69.45,69.13383104519491,19958,160.25,162.0,154.0,155.35,157.5102385238524,8888,205.1,206.8,203.0,204.8,204.48427593863016,691806
803,12-July-2019,67.95,69.0,67.2,68.15,68.22974846579287,263980,68.65,69.8,68.65,69.0,69.04094818544158,23835,162.1,164.0,158.0,160.1,162.1383633462503,4387,208.95,209.8,204.5,206.05,206.94868327928424,94667
804,11-July-2019,66.75,67.8,66.65,67.4,67.3088236653998,216282,70.2,70.3,68.05,68.6,68.79820684966433,23534,163.1,163.9,161.0,162.2,162.62056319580876,7635,207.85,209.2,206.65,208.7,207.5675780523349,1069763
805,10-July-2019,69.05,69.05,66.2,66.4,67.1491009692525,259891,71.1,71.65,68.5,70.0,70.0866189881158,37613,169.4,169.7,161.65,162.55,165.528643884593,12027,206.0,206.45,203.15,205.25,204.41609198761032,342220
806,9-July-2019,68.5,69.0,67.85,68.45,68.530846445515,327558,70.4,72.0,69.55,71.35,70.87240567408872,68804,170.35,172.2,165.75,168.1,168.84276729559747,9540,203.0,205.15,199.65,204.6,202.93583199908,113047
807,8-July-2019,70.45,70.45,67.35,68.35,68.456241202445,414888,71.45,71.45,69.6,70.1,70.25905453536241,43238,174.0,174.8,166.5,170.8,168.96490492170022,14304,205.0,206.35,200.2,201.35,202.7211327134404,118300
808,5-July-2019,72.15,72.4,70.25,70.65,71.18680453588551,339162,71.9,72.2,70.95,71.45,71.66700860096267,38019,174.95,175.0,168.5,170.85,172.59580916096633,11549,211.0,212.0,204.3,205.8,208.23702654073367,196189
809,4-July-2019,73.3,74.05,71.75,72.15,72.972104940207,519877,72.25,73.4,71.25,71.9,72.57406382177734,45157,175.9,175.9,171.0,174.4,172.9398810834618,13623,209.95,210.65,207.85,210.15,209.46308740068105,132150
810,3-July-2019,73.4,74.05,71.6,73.9,73.14155057654952,743388,71.0,71.95,71.0,71.55,71.47445424988388,47366,171.0,175.7,168.75,173.35,172.0978388536528,8514,207.5,209.65,207.1,208.9,208.96156322496907,880641
811,2-July-2019,71.0,73.35,70.1,73.1,72.00937814133972,918199,69.7,72.0,69.1,71.2,70.47101999076334,181884,170.0,171.0,167.2,169.6,168.85070841350358,11434,208.0,208.9,206.5,207.35,207.66918682117333,99068
812,1-July-2019,69.3,70.95,68.2,70.7,70.03488551599096,608906,67.35,69.25,67.05,68.6,68.3919046553824,80466,169.85,172.0,168.0,168.9,170.00475932936723,9245,207.0,210.0,205.75,207.05,207.16796970966948,484379
813,28-June-2019,69.0,70.15,68.1,69.0,68.93920765659321,540397,69.2,69.2,66.7,66.95,67.54411183710681,32905,170.05,172.7,167.15,168.3,170.18989971993855,11069,207.9,209.55,204.95,206.9,206.98892725143352,197241
814,27-June-2019,68.6,69.3,68.35,68.65,68.85123892514989,233186,69.8,71.05,68.8,69.1,69.60766611952094,32898,172.5,174.95,170.2,170.85,172.02793134945435,20801,208.65,209.8,206.5,207.55,207.4635279632672,510062
815,26-June-2019,66.95,69.45,66.8,68.6,68.586188667568,542902,66.85,69.9,66.85,69.55,68.91754304865364,51918,172.05,175.55,171.55,173.55,173.878162551336,19723,201.0,211.0,201.0,209.85,207.26680071191635,1381623
816,25-June-2019,65.15,67.55,64.7,66.15,66.29757589602492,989314,67.0,67.35,66.55,67.1,67.06732162989209,18627,175.35,176.6,172.0,175.05,174.4198823741223,33326,199.2,202.25,199.2,201.55,201.4681966296552,114469
817,24-June-2019,65.7,65.7,64.5,65.05,65.04231037434732,176387,66.1,67.5,65.65,67.05,66.65672104323681,80672,177.85,178.3,172.8,175.1,174.3034419876909,21935,199.95,200.3,197.6,198.95,198.99308065226967,68070
818,21-June-2019,64.6,65.5,64.1,65.2,64.97985364393614,982262,66.0,67.0,65.6,66.6,66.2767483777938,27740,176.45,182.0,174.15,177.65,177.72826521863388,17495,201.65,202.05,198.65,199.95,200.27222424168988,74277
819,20-June-2019,63.5,64.8,63.0,64.65,64.01667573123405,216962,65.6,67.3,65.2,66.45,66.57165637956588,53303,176.9,179.3,173.35,176.15,176.8053933142786,16094,200.3,202.7,200.3,200.95,201.40906763090103,128876
820,19-June-2019,64.9,65.35,63.2,63.55,64.03708392564975,372830,67.0,68.15,64.9,65.6,66.40920976634287,95225,176.5,180.4,172.45,177.5,177.67688256977357,18990,199.0,201.45,198.4,200.8,200.77697615151823,552488
821,18-June-2019,64.75,65.05,64.0,64.35,64.42546229438906,283910,66.3,67.4,65.85,66.5,66.57343887423043,26151,168.3,178.6,164.15,172.55,170.37262431237193,46355,194.6,198.35,194.1,197.7,197.26401735345493,279368
822,17-June-2019,65.8,65.8,63.75,64.55,64.39691274178871,963703,68.45,68.5,66.0,66.3,66.97061670569867,32025,180.5,180.5,170.3,171.35,174.78606997988325,30323,195.3,196.05,193.65,194.05,194.87226238169887,688920
823,14-June-2019,66.0,66.85,64.85,65.15,66.13252929611136,1432272,70.05,71.0,68.4,69.1,69.47160949697145,30873,185.1,185.55,177.8,180.2,181.83774732296305,22693,194.4,196.95,193.4,194.6,195.0269906055654,387357
824,13-June-2019,66.85,66.85,65.15,66.0,65.65324097312232,1077809,69.85,71.3,69.55,70.7,70.56381124523917,46473,187.35,188.75,184.0,186.35,186.51355413303645,17965,191.25,194.4,189.8,193.75,192.80351607586576,198403
825,12-June-2019,66.8,67.75,66.0,66.35,67.06565142555651,346847,70.65,71.15,69.5,70.05,70.2712800519818,21546,189.9,191.65,187.05,187.35,189.10375939849624,5985,192.85,193.6,190.4,191.0,191.05685592406616,1143522
826,11-June-2019,66.4,67.2,66.0,66.3,66.42531982838,510430,70.7,70.95,69.45,70.25,70.14384042233284,29929,188.0,188.95,183.95,186.9,186.181973120374,20536,195.9,195.9,192.7,193.1,193.1137073463928,1254466
827,10-June-2019,66.5,67.3,66.0,66.35,66.52886024110283,346740,70.8,71.0,69.45,70.5,70.31953666598415,34187,191.1,191.9,186.0,187.6,189.05166568729376,22123,191.5,195.95,191.5,193.55,193.65260599004887,1803825
828,7-June-2019,65.5,66.25,64.0,66.1,65.38283648649775,359903,71.6,72.25,69.8,70.1,70.82323868591918,41276,191.0,192.45,188.2,190.5,189.87952634288655,11654,195.55,195.75,190.6,191.2,192.1184643854831,424195
829,6-June-2019,68.4,68.4,64.85,65.25,65.61197291023873,491994,73.7,74.4,71.2,71.85,72.50402560549065,30306,193.7,195.55,190.05,190.6,192.91042376087776,10572,195.0,198.1,194.25,195.55,196.2840720305584,329860
830,4-June-2019,67.45,67.95,66.45,66.75,67.02144026864741,555077,72.5,74.25,72.5,73.2,73.45879610863395,49340,193.5,196.3,192.45,193.05,194.4975307674218,12757,193.0,195.95,192.5,193.1,194.1216981935924,234720
831,3-June-2019,68.95,69.1,67.75,68.4,68.41677413191957,355929,73.75,73.75,71.6,72.7,72.48241014237827,60262,195.05,195.85,190.7,193.95,193.33624863345304,12806,190.0,192.9,190.0,192.5,190.87514133685568,667731
832,31-May-2019,70.2,70.75,68.0,68.85,68.98615495182477,773634,72.0,74.0,70.95,73.35,72.79249845647252,58308,201.45,202.55,194.3,195.7,199.1184718393068,12695,191.5,192.3,188.55,189.15,189.6832402271224,458079
833,30-May-2019,68.95,70.7,67.95,70.3,69.90471066096956,1232205,74.4,74.4,71.6,72.3,72.86624562767197,51460,209.0,209.9,199.0,199.75,203.48747583424392,23794,194.7,194.7,188.2,191.15,189.56045944269425,2090881
834,29-May-2019,70.9,70.9,68.25,68.6,69.28493663728723,493429,76.45,76.45,72.85,73.3,74.1956946826758,58300,201.0,208.9,200.35,204.25,205.1689350700034,20499,191.8,192.95,189.3,190.3,190.6622617888441,129402
835,28-May-2019,71.0,71.15,70.0,70.45,70.50082154839241,1380929,72.9,77.0,72.3,76.35,75.12002100367565,133310,199.0,208.4,196.4,201.05,201.7478746415816,19879,188.45,190.95,187.75,189.4,189.21326147888368,147706
836,27-May-2019,67.0,70.9,67.0,70.65,69.57652890878576,2258310,71.8,74.15,71.3,72.95,72.77108247372847,103439,195.2,198.6,192.85,197.5,195.251489959382,26343,185.45,189.65,185.45,187.05,186.924550184084,365594
837,24-May-2019,64.7,68.0,64.7,67.7,66.21919270179212,847989,66.6,72.3,66.6,71.8,70.72490253726897,154418,200.15,200.2,186.85,192.1,193.9818034389831,41931,185.35,186.55,184.4,185.65,185.29209420502295,122796
838,23-May-2019,65.5,67.45,64.25,64.6,66.23786305986977,1011128,67.9,68.4,65.65,66.05,66.8778491971253,84322,201.0,204.4,195.95,198.7,199.62123102068904,46498,184.4,188.05,183.65,184.45,186.32519262034356,169764
839,22-May-2019,64.8,65.2,64.15,64.85,64.55994226297078,448932,66.1,67.2,65.75,67.1,66.69078022850857,81835,197.85,199.0,195.75,197.5,197.07885514018687,15408,187.0,187.0,181.0,182.1,183.67903694626185,789904
840,21-May-2019,66.45,66.45,63.6,64.4,64.66069256133996,1646439,68.05,68.65,66.05,66.25,67.1429833503228,29430,201.1,201.1,194.05,195.9,197.2974090247453,17175,188.45,188.45,183.8,184.0,185.6305734543025,92806
841,20-May-2019,63.0,67.85,63.0,65.85,66.34565263931938,1074330,68.05,69.3,67.4,68.25,68.48754196563755,60764,197.65,200.0,194.1,198.65,196.91305776674213,27386,184.2,189.05,184.2,188.0,187.01564752370632,2782485
842,17-May-2019,61.25,61.8,61.0,61.45,61.42981276221139,324881,67.25,68.0,66.5,66.75,66.84593226256983,45824,193.5,195.9,189.4,191.7,193.62135606983355,12315,181.85,183.5,180.6,182.1,182.1096432945947,307789
